SchemaName,TableName,ColumnName,OrdinalPosition,DataType,MaxLength,NumericPrecision,NumericScale,IsNullable,ColumnDefault
pats,tbl_NewDischargeTransferPlanForm,SammsDischargeReason,12,int,NULL,10,0,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,DischargeDate,13,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,AdmissionDate,14,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,ProgramId,15,int,NULL,10,0,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,Version,16,varchar,50,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,PrimaryDischargeReason,17,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,SecondaryDischargeReason,18,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,LastModAt,19,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewDischargeTransferPlanForm,RowState,20,int,NULL,10,0,YES,NULL
pats,Tbl_NewPeriodicReassessment,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,Tbl_NewPeriodicReassessment,Id,2,int,NULL,10,0,NO,NULL
pats,Tbl_NewPeriodicReassessment,DataFormId,3,int,NULL,10,0,YES,NULL
pats,Tbl_NewPeriodicReassessment,PreAdmissionId,4,int,NULL,10,0,YES,NULL
pats,Tbl_NewPeriodicReassessment,ClientId,5,int,NULL,10,0,YES,NULL
pats,Tbl_NewPeriodicReassessment,Date,6,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessment,CurrentPathway,7,nvarchar,400,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessment,CompletedAt,8,int,NULL,10,0,YES,NULL
pats,Tbl_NewPeriodicReassessment,CompletedAtOthers,9,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessment,IsDeleted,10,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessment,CreatedBy,11,nvarchar,200,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessment,CreatedOn,12,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessment,ModifiedBy,13,nvarchar,200,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessment,ModifiedOn,14,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessment,Version,15,nvarchar,10,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,NewPeriodicReassessmentId,2,int,NULL,10,0,NO,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level1,4,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level1_5,5,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level1_7,6,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level2_1,7,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level2_5,8,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level2_7,9,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level3_1,10,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level3_5,11,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level3_7,12,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,NonBIO,13,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,BIO,14,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Level4,15,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,COE,16,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonNotAligned,17,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonNotAvailable,18,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonClinicianJudgment,19,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonPatientPreference,20,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonOnWaitingList,21,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonLacksPayment,22,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonGeographicAccess,23,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonCaregiverResponsibilities,24,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonEmploymentResponsibilities,25,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonCourtRequirements,26,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonTransportationChallenges,27,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonLanguageAccessibility,28,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonWillNotAdmit,29,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonPatientIneligible,30,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonOther,31,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonWillNotAdmitReason,32,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonPatientIneligibleReason,33,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ReasonOtherReason,34,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,CopePhase1,35,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,CopePhase2,36,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,CopePhase3,37,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Induction,38,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Stabilization,39,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,Maintenance,40,bit,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,DateCompleted,41,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,UseScore,42,int,NULL,10,0,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,RiskScore,43,int,NULL,10,0,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ProtectiveScore,44,int,NULL,10,0,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ClinicalSummary,45,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,PatientSignature,46,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,PatientSignatureBy,47,nvarchar,400,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,PatientSignatureDate,48,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,CounselorSignature,49,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,CounselorSignatureBy,50,nvarchar,400,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,CounselorSignatureDate,51,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ProviderSignature,52,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ProviderSignatureBy,53,nvarchar,400,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,ProviderSignatureDate,54,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,SupervisorSignature,55,nvarchar,-1,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,SupervisorSignatureBy,56,nvarchar,400,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,SupervisorSignatureDate,57,datetime,NULL,NULL,NULL,YES,NULL
pats,Tbl_NewPeriodicReassessmentCounselorReview,RR,58,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_NewPeriodicReassessmentD2,NewPeriodicReassessmentId,2,int,NULL,10,0,NO,NULL
pats,tbl_NewPeriodicReassessmentD2,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,PhysicalHealthChange,4,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,Called911,5,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,Called911Box,6,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,WorseningMedicalCondition,7,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,WorseningMedicalConditionBox,8,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,PrimaryCareProvider,9,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,PrimaryCareProviderBox,10,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,CurrentlyPregnant,11,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,CurrentlyReceivingPrenatalCare,12,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,CurrentlyPregnantROIBox,13,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,UnprotectedSex,14,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,DrugInjection,15,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,SharingDrug,16,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,NoneOfTheAbove,17,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,HIVHepatits,18,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,HIVHepatitisBox,19,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,TobaccoNicotine,20,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,TobaccoNicotineFrequency,21,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,DiscontinueTobaccoNicotine,22,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,PhysicalHealth,23,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,PregnancyRelatedConcern,24,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,RowState,25,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD2,LastModAt,26,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_NewPeriodicReassessmentD3,NewPeriodicReassessmentId,2,int,NULL,10,0,NO,NULL
pats,tbl_NewPeriodicReassessmentD3,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,MentalHealthChange,4,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,MentalHealthHospitalized,5,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,MentalHealthHospitalizedBox,6,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,WorseningMentalHealth,7,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,WorseningMentalHealthBox,8,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Agitation,9,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,DecreasedPleasure,10,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Anxiety,11,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,LackofInterest,12,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Confusion,13,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,PanicAttacks,14,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,BrainFog,15,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Numbness,16,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Insomnia,17,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,TroubleFallingAsleep,18,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,TroubleWakingUp,19,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Headaches,20,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,StomachIssues,21,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Fatigue,22,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Restlessness,23,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Tearfulness,24,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,IncreasedAppetite,25,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,DecreasedAppetite,26,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Feelingempty,27,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Irritability,28,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Anger,29,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,GuiltShame,30,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,MoodSwings,31,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,DecreasedSelfControl,32,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Nightmares,33,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,DecreasedEnergy,34,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,IncreasedEnergy,35,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,LackofFocus,36,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Hallucinations,37,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Isolation,38,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,ObsessiveWorryingThoughts,39,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,LackofMotivation,40,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Forgetfulness,41,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,Nervousness,42,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,PersistentSadness,43,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,DisorganizedConfusedThoughts,44,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,OtherMentalSymptoms,45,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,OtherMentalSymptomsBox,46,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,WishedDead,47,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,KillingYourself,48,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,ActivePsychiatricSymptoms,49,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,PersistentDisability,50,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,RowState,51,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD3,LastModAt,52,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_NewPeriodicReassessmentD4,NewPeriodicReassessmentId,2,int,NULL,10,0,NO,NULL
pats,tbl_NewPeriodicReassessmentD4,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,Triggers,4,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,CopingStrategies,5,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,ContinueUsing,6,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,ContinueUsingBox,7,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,EmploymentStatus,8,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,EmploymentStatusOther,9,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,PartFullTime,10,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,Arrested,11,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,ChangeinLegalStatus,12,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,ChangeinLegalStatusBox,13,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,FinancialTrouble,14,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,RiskySubstanceUse,15,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,RiskySUDRelatedBehaviors,16,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,RowState,17,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD4,LastModAt,18,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_NewPeriodicReassessmentD5,NewPeriodicReassessmentId,2,int,NULL,10,0,NO,NULL
pats,tbl_NewPeriodicReassessmentD5,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Children,4,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,ChildrenAge,5,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,ChildrenAgeBox,6,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,ChildrenLegalCustody,7,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,ChildFamilyServicesOpenCases,8,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,FriendsFamilySupport,9,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,EnoughMoney,10,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,FamilyFriendsinRecovery,11,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,CurrentlyConnectedSupport,12,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,CurrentlyConnectedSupportBox,13,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Barriers,14,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,BarriersBox,15,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,LivingSituationToday,16,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Pests,17,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Mold,18,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,LeadPaintPipes,19,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,LackofHeat,20,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,OvenOrStove,21,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,SmokeDetectors,22,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Waterleaks,23,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,NoneOfAbove,24,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,LastassessmentWorried,25,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,LastassessmentFoodBought,26,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,LastassessmentSkipMedications,27,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,HardToPay,28,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,FindingOrKeepingWork,29,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,SpeakLanguage,30,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,SchoolTraining,31,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,LackOfTransportation,32,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,AnyoneHurtYou,33,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,InsultOrTalkDown,34,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,ThreatenWithHarm,35,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,ScreamOrCurseAtYou,36,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,EffectivelyinCurrentEnvironment,37,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,SafetyCurrentEnvironment,38,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,SupportCurrentEnvironment,39,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level1,40,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level1_5,41,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level1_7,42,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level2_1,43,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level2_5,44,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level2_7,45,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level3_1,46,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level3_5,47,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level3_7,48,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,NonBIO,49,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,BIO,50,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,Level4,51,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,COE,52,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,RR,53,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,RowState,54,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD5,LastModAt,55,datetime,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,SiteCode,1,varchar,25,NULL,NULL,NO,NULL
pats,tbl_NewPeriodicReassessmentD6,NewPeriodicReassessmentId,2,int,NULL,10,0,NO,NULL
pats,tbl_NewPeriodicReassessmentD6,PreAdmissionId,3,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,Motivationformakingorsustainingchanges,4,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,Satisfiedyourprogress,5,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,SatisfiedyourprogressExplain,6,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,Iseventuallydiscontinuing,7,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,Planondiscontinuing,8,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,WhatStrengthsareusing,9,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,WhatNeedsdoyouhave,10,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,ListanyAbilities,11,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,Haveyoulearnedprefer,12,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,HasTreatmentPreferences,13,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,TreatmentPreferences,14,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,WillingToAttendRecommendedCare,15,int,NULL,10,0,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,NotWillingReason,16,nvarchar,-1,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,TransportationChallenges,17,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,FoodHousingInsecurity,18,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,ChildcareResponsibilities,19,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,FinancialInsecurity,20,bit,NULL,NULL,NULL,YES,NULL
pats,tbl_NewPeriodicReassessmentD6,LackEducationEmployment,21,bit,NULL,NULL,NULL,YES,NULL
