SourceSystem	SchemaName	TableName	ColumnName	OrdinalPosition	DataType	MaxLength	NumericPrecision	NumericScale	IsNullable
BHG_DR	pats	tbl_SF_DataForms	LastUpdatedOn	10	date	NULL	NULL	NULL	NO
BHG_DR	pats	tbl_SF_DataForms	Program	11	nvarchar	-1	NULL	NULL	YES
BHG_DR	pats	tbl_SF_DataForms	EnrollmentId	12	int	NULL	10	NULL	YES
BHG_DR	pats	tbl_SF_DataForms	dsID	13	int	NULL	10	NULL	YES
BHG_DR	pats	tbl_SF_DataForms	EnrollmentDate	14	datetime	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	SiteCode	1	nvarchar	25	NULL	NULL	NO
BHG_DR	pats	tbl_SMSTextConsentForm	Id	2	int	NULL	10	NULL	NO
BHG_DR	pats	tbl_SMSTextConsentForm	PreAdmissionId	3	int	NULL	10	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	DataFormId	4	int	NULL	10	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	ClientId	5	int	NULL	10	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	ClientName	6	nvarchar	100	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	PhoneNo	7	nvarchar	100	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	DoNotAgreetoReceive	8	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	PatientSignature	9	nvarchar	-1	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	PatientSignatureDate	10	datetime	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	PatientSignatureBy	11	nvarchar	-1	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	CreatedBy	12	nvarchar	100	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	CreatedOn	13	datetime	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	ModifiedBy	14	nvarchar	100	NULL	NULL	YES
BHG_DR	pats	tbl_SMSTextConsentForm	ModifiedOn	15	datetime	NULL	NULL	NULL	YES
