SourceSystem	SchemaName	TableName	ColumnName	OrdinalPosition	DataType	MaxLength	NumericPrecision	NumericScale	IsNullable
BHG_DR	ctrl	tbl_Clinic	URLassessment	199	varchar	350	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	DisableTPproblemAndInOwnWords	200	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	enableCustomizableRequirementsForClientInfo	201	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	enableIntakeDischargeIncomeInputs	202	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	enableAutoBillingDuringEachToxPrint	203	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	isSH	204	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	enableBACstopDose	205	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	enableBACnurseHoldEvenBlowZero	206	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	EnableSignaturesDuringPillCount	207	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	EnableSignatureWhenAdministeringMeds	208	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	CHSAMSID	209	varchar	50	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	FTS	210	int	NULL	10	0	YES
BHG_DR	ctrl	tbl_Clinic	Over20	211	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	forcefindtype	212	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	HnPUrl	213	varchar	100	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	EnablePrintMedTypeColorOnIDCard	214	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	EnablePortraitLabelDoubleSide	215	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	enableCommentsOnMultiCheckin	216	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	PullPicsFromDB	217	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	EnableCompetentCheckBoxAtDosing	218	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	EnableActivateOrderWhenNotInSuboxoneProg	219	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	EnablePrintToxLandscape	220	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	EnableFlagNurseForBAC	221	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	BottleReturnNote	222	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	BHGMarginTH	223	int	NULL	10	0	YES
BHG_DR	ctrl	tbl_Clinic	BHGMarginTox	224	int	NULL	10	0	YES
BHG_DR	ctrl	tbl_Clinic	NoCheckinService	225	int	NULL	10	0	YES
BHG_DR	ctrl	tbl_Clinic	NoSAMMSFormHeader	226	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	PrintUnitDoseLabel	227	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	AuthBasedOnProgram	228	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	LandscapeZebra	229	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	ShowBalanceAtDispense	230	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	SingleQueueRefreshIntervalTimeSet	231	int	NULL	10	0	YES
BHG_DR	ctrl	tbl_Clinic	MultiDosingClinic	232	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	BlasterWide	233	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	PumpCalibrate	234	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	CheckVisitingPatient	235	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	RequireClientSignatureOrderRequest	236	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	DischargedAllowAddPayer	237	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_Clinic	DymoDetailed	238	bit	NULL	NULL	NULL	YES
BHG_DR	ctrl	tbl_DroDownListItems	SiteCode	1	varchar	25	NULL	NULL	NO
BHG_DR	ctrl	tbl_DroDownListItems	Id	2	int	NULL	10	0	NO
BHG_DR	ctrl	tbl_DroDownListItems	DropDownListItem	3	varchar	-1	NULL	NULL	YES
BHG_DR	ctrl	tbl_DroDownListItems	DropDownListId	4	int	NULL	10	0	YES
BHG_DR	ctrl	tbl_DroDownListItems	ddapcode	5	char	2	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	SiteCode	1	varchar	25	NULL	NULL	NO
BHG_DR	pats	tbl_Codes	RowChkSum	2	int	NULL	10	0	NO
BHG_DR	pats	tbl_Codes	LastModAt	3	datetime	NULL	NULL	NULL	NO
BHG_DR	pats	tbl_Codes	cdeID	4	int	NULL	10	0	NO
BHG_DR	pats	tbl_Codes	cdeGroup	5	varchar	50	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeDesc	6	varchar	800	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeBillable	7	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeUA	8	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeIntAmt	9	int	NULL	10	0	YES
BHG_DR	pats	tbl_Codes	cdeLiquid	10	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeSTAFFCODE	11	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeFUND	12	varchar	50	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeMODAlity	13	varchar	50	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeDRUGFREE	14	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdePROVIDER	15	varchar	4	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeSiteNum	16	varchar	2	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	rowguid	17	uniqueidentifier	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeBillableResidential	18	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeServiceSetting	19	varchar	2	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeDischargeType	20	varchar	10	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeSigRequired	21	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeResidential	22	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeAllowOverlap	23	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	duiAMT	24	decimal	NULL	18	0	YES
BHG_DR	pats	tbl_Codes	duiHourRate	25	decimal	NULL	18	2	YES
BHG_DR	pats	tbl_Codes	blDEFAULT	26	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	WeeklyFee	27	int	NULL	10	0	YES
BHG_DR	pats	tbl_Codes	MustHaveBilling	28	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	Suboxoneprog	29	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cdeInsurance	30	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	DefRate	31	money	NULL	19	4	YES
BHG_DR	pats	tbl_Codes	SiteID	32	int	NULL	10	0	YES
BHG_DR	pats	tbl_Codes	cdelblcolor	33	varchar	25	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cde3pdonotbill	34	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	cde3pPOSoverride	35	varchar	10	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	IsPrescreening	36	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	OBAT	37	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	ReqAuth	38	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_Codes	IntakeProg	39	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_CustomAnswers	SiteCode	1	varchar	25	NULL	NULL	NO
BHG_DR	pats	tbl_CustomAnswers	LastModAt	2	datetime	NULL	NULL	NULL	NO
BHG_DR	pats	tbl_CustomAnswers	RowCheckSum	3	int	NULL	10	0	NO
BHG_DR	pats	tbl_CustomAnswers	RowSate	4	int	NULL	10	0	NO
BHG_DR	pats	tbl_CustomAnswers	caID	5	int	NULL	10	0	NO
BHG_DR	pats	tbl_CustomAnswers	caQID	6	int	NULL	10	0	NO
BHG_DR	pats	tbl_CustomAnswers	caCLTID	7	int	NULL	10	0	NO
BHG_DR	pats	tbl_CustomAnswers	caANS	8	varchar	500	NULL	NULL	YES
BHG_DR	pats	tbl_CustomQuestions	SiteCode	1	varchar	25	NULL	NULL	NO
BHG_DR	pats	tbl_CustomQuestions	LastModAt	2	datetime	NULL	NULL	NULL	NO
BHG_DR	pats	tbl_CustomQuestions	RowCheckSum	3	int	NULL	10	0	NO
BHG_DR	pats	tbl_CustomQuestions	RowSate	4	int	NULL	10	0	NO
BHG_DR	pats	tbl_CustomQuestions	cID	5	int	NULL	10	0	NO
BHG_DR	pats	tbl_CustomQuestions	cQuestion	6	varchar	250	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	SiteCode	1	char	20	NULL	NULL	NO
BHG_DR	pats	tbl_PreAdmissionReferralSource	Id	2	int	NULL	10	0	NO
BHG_DR	pats	tbl_PreAdmissionReferralSource	PreAdmissionId	3	int	NULL	10	0	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	ClientId	4	int	NULL	10	0	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	DataFormId	5	int	NULL	10	0	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	PrimaryReferralSource	6	varchar	35	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	SecondaryReferralSource	7	varchar	65	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	ReferralSourceNote	8	varchar	800	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	CreatedBy	9	varchar	100	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	CreatedOn	10	datetime	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	LastUpdatedBy	11	varchar	100	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	LastUpdateOn	12	datetime	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	EnrollmentId	13	int	NULL	10	0	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	Program	14	char	30	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	IsDeleted	15	int	NULL	10	0	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	ReferralOrganization	16	varchar	400	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	ReferralName	17	varchar	400	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	AccountNotInList	18	int	NULL	10	0	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	ContactNotInList	19	int	NULL	10	0	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	WhyLeftTreatmentOfBHG	20	varchar	150	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	WhyComingBackToBHG	21	varchar	150	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	MostWantToDoDifferently	22	varchar	150	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	Organization	23	varchar	400	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	Name	24	varchar	400	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	Email	25	varchar	400	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	Phone	26	varchar	40	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	IsPatientReadmit	27	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	ReferralOrganizationID	28	varchar	256	NULL	NULL	YES
BHG_DR	pats	tbl_PreAdmissionReferralSource	ReferralNameID	29	varchar	256	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	SiteCode	1	varchar	25	NULL	NULL	NO
BHG_DR	pats	tbl_SERVICES	RowChkSum	2	int	NULL	10	0	NO
BHG_DR	pats	tbl_SERVICES	sID	3	int	NULL	10	0	NO
BHG_DR	pats	tbl_SERVICES	sSERVICE	4	varchar	250	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	sArea	5	varchar	250	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	sCost	6	money	NULL	19	4	YES
BHG_DR	pats	tbl_SERVICES	sCPTCODE	7	varchar	50	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	sREQSIG	8	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	sREQTIME	9	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	blAllowOverlap	10	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	oldArea	11	varchar	100	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	oldSrv	12	varchar	100	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	sFilter	13	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	sReportBillable	14	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	sTimeOnly	15	bit	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	CreatedOn	16	datetime2	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	LastModAt	17	datetime2	NULL	NULL	NULL	YES
BHG_DR	pats	tbl_SERVICES	IsActive	18	bit	NULL	NULL	NULL	YES






Fabric..




SourceSystem	SchemaName	TableName	ColumnName	OrdinalPosition	DataType	IsNullable
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	SiteCode	1	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	PreAdmissionid	2	int	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	Clientid	3	int	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	CreatedON	4	timestamp	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	Createdby	5	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	PreAdmissionDate	6	timestamp	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	RegistrationMode	7	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	ReferralSourcedesc	8	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	PrimaryReferralSourceNote	9	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	Program	10	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	InsuranceType	11	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IntakeProgram	12	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IntakeProgramDate	13	timestamp	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsCurrentlyInOpiateProgram	14	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsPatientAtPainManagementClinic	15	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsHavingLegalPrescription	16	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsAnyLegalPrescriptionForPain	17	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsAnyOngoingMedicalCondition	18	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsSuicidalThoughtWithin72Hours	19	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsHavingPlanForHowToCommitSuicide	20	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsHomicidalThoughtWithin72Hours	21	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsRecentlyReleasedFromPenal	22	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsSpecialAccommodationRequired	23	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	ReasonSeekingTreatment	24	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	AccomodationNeeded	25	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	ClientAddress	26	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	Comments	27	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsPatientAdmitted	28	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	AreYouCurrentlyPregnant	29	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	BringIDProof	30	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	BringInsuranceCard	31	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	ClinicInfo	32	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	CurrntlyRecevingTreatmentForCondition	33	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsAnyPrescriptionForPain	34	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	IsInsurance	35	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	isOverTheCounterMedications	36	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	ImmediateAssessment	37	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	ImmediateAssessment911	38	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	MedicalConditionsProviderName1	39	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	MedicalConditionsProviderPhone1	40	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	MedicalConditionsProviderName2	41	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	MedicalConditionsProviderPhone2	42	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	PlanOfSuicide	43	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	PlanOnSpendingTimeAtClinic	44	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	SAMMSProgram	45	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	OfficeUseWhy	46	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	OngoingMedicalConditionsWha	47	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	PreAdd_Address	48	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	LastUpdatedBy	49	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	LastUpdateOn	50	timestamp	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	PatientSignatureDate	51	timestamp	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	DateofRelease	52	timestamp	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	Version	53	string	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	RowChkSum	54	int	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	ETLLastModAt	55	timestamp	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	RowState	56	boolean	TRUE
FABRIC_SILVER	ayx	tbl_PreAdmission_V6	cltM4ID	57	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	SiteCode	1	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	pID	2	int	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	Clinic	3	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	Address	4	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	State	5	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	Zip	6	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	NPI	7	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	TaxID	8	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	Medicaid	9	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	City	10	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	DRlname	11	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	DRfname	12	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	DRnpi	13	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	ProviderAddress	14	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	ProviderCity	15	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	ProviderName	16	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	ProviderPhone	17	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	ProviderState	18	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	ProviderZip	19	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	SiteID	20	int	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	Clia	21	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	strDBNotes	22	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	ProviderDesc	23	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	blHasPreloader	24	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	IndividualNPI	25	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	Taxonomy	26	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	SFTPUN	27	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	SFTPPW	28	string	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	RowChkSum	29	int	TRUE
FABRIC_SILVER	ctrl	tbl_3PSETUP	LastModAt	30	timestamp	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SiteCode	1	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PKEY	2	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DoseWarn	3	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DoseStop	4	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Photos	5	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Bottles	6	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Overdue	7	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	BillHold	8	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Test	9	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	TBTest	10	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Force	11	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	LastUpdated	12	timestamp	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Note	13	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Provider	14	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Site	15	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CLINICCODE	16	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DischargeGuest	17	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NumInventory	18	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SCHEDUA	19	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	UAMONTHLY	20	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ClinicNAME	21	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	TPAUTOMATION	22	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	RequireDarts	23	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PhysicalTestDays	24	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ASPhysicalTest	25	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ServiceOverlapPopup	26	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	OrangeandWhite	27	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ToxProvider	28	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NumberofReceipts	29	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PasswordEnforce	30	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PasswordLength	31	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	helpfile	32	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ScanPath	33	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DateSigStart	34	timestamp	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ElecSigs	35	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CreditPriorWeek	36	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DefaultTabOrange	37	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	BottleWeight	38	decimal(10,4)	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	spGRAVITY	39	decimal(10,4)	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DoseCharge	40	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	TimeOffset	41	int	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CoSign	42	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DefaultProgram	43	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ClientSecurity	44	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AutoCheckin	45	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	CheckinCheck	46	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	OrderService	47	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Residential	48	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	BillDirection	49	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	SmallReceipts	50	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DuplicateCheckinCheck	51	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	NoPrintCheckinLabel	52	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AdDomain	53	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AutoSetLABELPrinter	54	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	AutoSetReceiptPrinter	55	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ClinicLetter	56	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ClinicState	57	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Liquid	58	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	OtherInvType	59	string	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	PrintDoseAmt	60	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	Tabs	61	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	DailyServices	62	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	clientsearchRIN	63	boolean	TRUE
FABRIC_SILVER	ctrl	tbl_Clinic	ClientServiceBilling	64	boolean	TRUE
